40.6527,-74.0093
40.6350,-73.9921
40.7934,-73.7221
40.6204,-73.9600
40.6415,-73.9594
40.6618,-73.8931
40.6652,-73.9125
40.6591,-73.8759
40.6958,-73.9171
40.7044,-73.9018
40.7174,-73.8743
40.7294,-73.9066
40.7394,-73.8779
40.7557,-73.8831
